ticker,ID_ISIN,name,GICS_SECTOR_NAME,weight,shares,price,snapshot_date,ticker_bb,ticker_base,ticker_alt,merge_key,esg_score_raw,sector_pct_rank,in_esg_universe
UCB BB Equity,BE0003739530,UCB SA,Health Care,0.00203084,126.428678,78.9,2023-12-29,UCB BB,UCB BB,UCB BB,UCB BB,13.55416481,0.23809523809523808,True
NN NA Equity,NL0010773842,NN Group NV,Financials,0.0019706,270.75,35.75,2023-12-29,NN NA,NN NA,NN NA,NN NA,11.82814081,0.37209302325581395,False
CA FP Equity,FR0000120172,Carrefour SA,Consumer Staples,0.00194249,575.987067,16.565,2023-12-29,CA FP,CA FP,CA FP,CA FP,12.1087435,0.17647058823529413,True
SRG IM Equity,IT0003153415,Snam SpA,Utilities,0.00191106,2016.514685,4.655,2023-12-29,SRG IM,SRG IM,SRG IM,SRG IM,12.51443798,0.3684210526315789,False
P911 GY Equity,DE000PAG9113,Dr Ing hc F Porsche AG,Consumer Discretionary,0.00185238,113.875,79.9,2023-12-29,P911 GY,P911 GY,P911 GR,P911 GR,8.765428966,0.8333333333333334,False
QIA GY Equity,NL0015002CX3,QIAGEN NV,Health Care,0.00182916,228.035,39.4,2023-12-29,QIA GY,QIA GY,QIA GR,QIA GR,12.6601106,0.38095238095238093,False
IMCD NA Equity,NL0010801007,IMCD NV,Industrials,0.00182791,56.987858,157.55,2023-12-29,IMCD NA,IMCD NA,IMCD NA,IMCD NA,11.23820844,0.42105263157894735,False
SW FP Equity,FR0000121220,Sodexo SA,Consumer Discretionary,0.00179437,88.472932,99.62,2023-12-29,SW FP,SW FP,SW FP,SW FP,10.00530773,0.7083333333333334,False
BIRG ID Equity,IE00BD1RP616,Bank of Ireland Group PLC,Financials,0.00176785,1056.636305,8.218,2023-12-29,BIRG ID,BIRG ID,BIRG ID,BIRG ID,9.696515852,0.8372093023255814,False
AGN NA Equity,BMG0112X1056,Aegon Ltd,Financials,0.0017349,1623.78153,5.248,2023-12-29,AGN NA,AGN NA,AGN NA,AGN NA,12.38613132,0.27906976744186046,True
EXO NA Equity,NL0012059018,EXOR NV,Financials,0.0017245099999999,93.597014,90.5,2023-12-29,EXO NA,EXO NA,EXO NA,EXO NA,6.501676799,0.9767441860465116,False
CON GY Equity,DE0005439004,Continental AG,Consumer Discretionary,0.00172266,110.003291,76.92,2023-12-29,CON GY,CON GY,CON GR,CON GR,8.118905249,0.9166666666666666,False
ACS SQ Equity,ES0167050915,ACS Actividades de Construccion y Servicios SA,Industrials,0.00170573,208.62375,40.16,2023-12-29,ACS SQ,ACS SQ,ACS SM,ACS SM,10.29703193,0.6578947368421053,False
FBK IM Equity,IT0000072170,FinecoBank Banca Fineco SpA,Financials,0.00168886,610.631635,13.585,2023-12-29,FBK IM,FBK IM,FBK IM,FBK IM,11.75622492,0.4186046511627907,False
ERF FP Equity,FR0014000MR3,Eurofins Scientific SE,Health Care,0.0016206699999999,134.969914,58.98,2023-12-29,ERF FP,ERF FP,ERF FP,ERF FP,8.264907128,0.6666666666666666,False
URW FP Equity,FR0013326246,Unibail-Rodamco-Westfield,Real Estate,0.00161016,118.184429,66.92,2023-12-29,URW FP,URW FP,URW FP,URW FP,14.54165875,0.42857142857142855,False
TEP FP Equity,FR0000051807,Teleperformance SE,Industrials,0.00160053,59.534759,132.05,2023-12-29,TEP FP,TEP FP,TEP FP,TEP FP,8.92011395,0.9210526315789473,False
FME GY Equity,DE0005785802,Fresenius Medical Care AG,Health Care,0.0015873,205.389414,37.96,2023-12-29,FME GY,FME GY,FME GR,FME GR,14.25111963,0.14285714285714285,True
TEN IM Equity,LU2598331598,Tenaris SA,Energy,0.00151369,472.2148,15.745,2023-12-29,TEN IM,TEN IM,TEN IM,TEN IM,9.047814223,1.0,False
STERV FH Equity,FI0009005961,Stora Enso Oyj,Materials,0.00148348,581.768912,12.525,2023-12-29,STERV FH,STERV FH,STERV FH,STERV FH,10.85632212,0.29411764705882354,True
FGR FP Equity,FR0000130452,Eiffage SA,Industrials,0.00145179,73.5,97.02,2023-12-29,FGR FP,FGR FP,FGR FP,FGR FP,9.626494236,0.7894736842105263,False
RNO FP Equity,FR0000131906,Renault SA,Consumer Discretionary,0.00144423,192.219485,36.905,2023-12-29,RNO FP,RNO FP,RNO FP,RNO FP,11.77996506,0.375,False
PAH3 GY Equity,DE000PAH0038,Porsche Automobil Holding SE,Consumer Discretionary,0.001444,153.125,46.32,2023-12-29,PAH3 GY,PAH3 GY,PAH3 GR,PAH3 GR,7.825617014,0.9583333333333334,False
SYENS BB Equity,BE0974464977,Syensqo SA,Materials,0.0014222599999999,74.113491,94.26,2023-12-29,SYENS BB,SYENS BB,SYENS BB,SYENS BB,9.271928234,0.8235294117647058,False
AC FP Equity,FR0000120404,Accor SA,Consumer Discretionary,0.0013994699999999,198.670382,34.6,2023-12-29,AC FP,AC FP,AC FP,AC FP,13.4706181,0.16666666666666666,True
ASRNL NA Equity,NL0011872643,ASR Nederland NV,Financials,0.00137784,158.495234,42.7,2023-12-29,ASRNL NA,ASRNL NA,ASRNL NA,ASRNL NA,13.80074789,0.023255813953488372,True
BVI FP Equity,FR0006174348,Bureau Veritas SA,Industrials,0.00137324,294.934588,22.87,2023-12-29,BVI FP,BVI FP,BVI FP,BVI FP,14.07980125,0.10526315789473684,True
ENX FP Equity,NL0006294274,Euronext NV,Financials,0.00137201,85.685035,78.65,2023-12-29,ENX FP,ENX FP,ENX FP,ENX FP,11.58132953,0.46511627906976744,False
DIM FP Equity,FR0013154002,Sartorius Stedim Biotech,Health Care,0.0013483999999999,27.654057,239.5,2023-12-29,DIM FP,DIM FP,DIM FP,DIM FP,6.701745881,0.9523809523809523,False
JMT PL Equity,PTJMT0AE0001,Jeronimo Martins SGPS SA,Consumer Staples,0.00132832,283.181949,23.04,2023-12-29,JMT PL,JMT PL,JMT PL,JMT PL,13.32359169,0.11764705882352941,True
EN FP Equity,FR0000120503,Bouygues SA,Industrials,0.00132499,190.743918,34.12,2023-12-29,EN FP,EN FP,EN FP,EN FP,9.626494236,0.8157894736842105,False
VIV FP Equity,FR0000127771,Vivendi SE,Communication Services,0.00131876,669.446781,9.676,2023-12-29,VIV FP,VIV FP,VIV FP,VIV FP,10.79695626,0.3333333333333333,False
ABN NA Equity,NL0011540547,ABN AMRO Bank NV,Financials,0.00131717,476.066458,13.59,2023-12-29,ABN NA,ABN NA,ABN NA,ABN NA,8.921655177,0.9069767441860465,False
AGS BB Equity,BE0974264930,Ageas SA/NV,Financials,0.0012787,159.775509,39.31,2023-12-29,AGS BB,AGS BB,AGS BB,AGS BB,11.50011201,0.5348837209302325,False
GBLB BB Equity,BE0003797140,Groupe Bruxelles Lambert NV,Financials,0.0012762499999999,88.02,71.22,2023-12-29,GBLB BB,GBLB BB,GBLB BB,GBLB BB,12.57657661,0.23255813953488372,True
RAND NA Equity,NL0000379121,Randstad NV,Industrials,0.0012745699999999,110.375587,56.72,2023-12-29,RAND NA,RAND NA,RAND NA,RAND NA,12.56027248,0.21052631578947367,True
ENR GY Equity,DE000ENER6Y0,Siemens Energy AG,Industrials,0.0012693,519.551313,12.0,2023-12-29,ENR GY,ENR GY,ENR GR,ENR GR,12.56754552,0.18421052631578946,True
WRT1V FH Equity,FI0009003727,Wartsila OYJ Abp,Industrials,0.0012649199999999,473.378712,13.125,2023-12-29,WRT1V FH,WRT1V FH,WRT1V FH,WRT1V FH,9.997953007,0.7368421052631579,False
MB IM Equity,IT0000062957,Mediobanca Banca di Credito Finanziario SpA,Financials,0.00125927,552.017358,11.205,2023-12-29,MB IM,MB IM,MB IM,MB IM,11.09612043,0.627906976744186,False
AKE FP Equity,FR0010313833,Arkema SA,Materials,0.00125891,60.034811,103.0,2023-12-29,AKE FP,AKE FP,AKE FP,AKE FP,11.39472632,0.11764705882352941,True
G1A GY Equity,DE0006602006,GEA Group AG,Industrials,0.00125622,163.714522,37.69,2023-12-29,G1A GY,G1A GY,G1A GR,G1A GR,14.44319752,0.07894736842105263,True
AIBG ID Equity,IE00BF0L3536,AIB Group PLC,Financials,0.00124117,1571.252193,3.88,2023-12-29,AIBG ID,AIBG ID,AIBG ID,AIBG ID,11.93287019,0.32558139534883723,False
METSO FH Equity,FI0009014575,Metso Oyj,Industrials,0.00123809,663.177952,9.17,2023-12-29,METSO FH,METSO FH,METSO FH,METSO FH,7.694750281,0.9473684210526315,False
GALP PL Equity,PTGAL0AM0009,Galp Energia SGPS SA,Energy,0.0012336,454.21922,13.34,2023-12-29,GALP PL,GALP PL,GALP PL,GALP PL,10.75048232,0.7142857142857143,False
RED SQ Equity,ES0173093024,Redeia Corp SA,Utilities,0.00123184,405.81,14.91,2023-12-29,RED SQ,RED SQ,RED SM,RED SM,13.01039182,0.3157894736842105,False
LDO IM Equity,IT0003856405,Leonardo SpA,Industrials,0.00123055,404.705277,14.935,2023-12-29,LDO IM,LDO IM,LDO IM,LDO IM,10.8505103,0.47368421052631576,False
ELISA FH Equity,FI0009007884,Elisa Oyj,Communication Services,0.00121245,142.234812,41.87,2023-12-29,ELISA FH,ELISA FH,ELISA FH,ELISA FH,9.478951142,0.75,False
GET FP Equity,FR0010533075,Getlink SE,Industrials,0.00120565,357.5,16.565,2023-12-29,GET FP,GET FP,GET FP,GET FP,9.540655401,0.8421052631578947,False
LEG GY Equity,DE000LEG1110,LEG Immobilien SE,Real Estate,0.00119677,74.109276,79.32,2023-12-29,LEG GY,LEG GY,LEG GR,LEG GR,14.60129062,0.2857142857142857,True
ELE SQ Equity,ES0130670112,Endesa SA,Utilities,0.00119372,317.625635,18.46,2023-12-29,ELE SQ,ELE SQ,ELE SM,ELE SM,13.26065166,0.10526315789473684,True
FORTUM FH Equity,FI0009007132,Fortum Oyj,Utilities,0.00119286,448.632233,13.06,2023-12-29,FORTUM FH,FORTUM FH,FORTUM FH,FORTUM FH,10.84353929,0.7368421052631579,False
OMV AV Equity,AT0000743059,OMV AG,Energy,0.00119243,147.272727,39.77,2023-12-29,OMV AV,OMV AV,OMV AV,OMV AV,11.73272149,0.42857142857142855,False
BAMI IM Equity,IT0005218380,Banco BPM SpA,Financials,0.00117985,1212.145701,4.781,2023-12-29,BAMI IM,BAMI IM,BAMI IM,BAMI IM,13.05721631,0.11627906976744186,True
VER AV Equity,AT0000746409,Verbund AG,Utilities,0.00116519,68.093474,84.05,2023-12-29,VER AV,VER AV,VER AV,VER AV,12.13375879,0.42105263157894735,False
EDPR PL Equity,ES0127797019,EDP Renovaveis SA,Utilities,0.00115858,307.19343,18.525,2023-12-29,EDPR PL,EDPR PL,EDPR PL,EDPR PL,10.9785371,0.6842105263157895,False
PST IM Equity,IT0003796171,Poste Italiane SpA,Financials,0.00109289,522.444,10.275,2023-12-29,PST IM,PST IM,PST IM,PST IM,9.40771319,0.8837209302325582,False
CPR IM Equity,NL0015435975,Davide Campari-Milano NV,Consumer Staples,0.00108708,522.72,10.215,2023-12-29,CPR IM,CPR IM,CPR IM,CPR IM,11.26300546,0.47058823529411764,False
PUM GY Equity,DE0006969603,Puma SE,Consumer Discretionary,0.00108589,105.577248,50.52,2023-12-29,PUM GY,PUM GY,PUM GR,PUM GR,11.15506326,0.4166666666666667,False
LI FP Equity,FR0000121964,Klepierre SA,Real Estate,0.00108102,215.145879,24.68,2023-12-29,LI FP,LI FP,LI FP,LI FP,13.35243086,0.5714285714285714,False
UMI BB Equity,BE0974320526,Umicore SA,Materials,0.00106173,209.44,24.9,2023-12-29,UMI BB,UMI BB,UMI BB,UMI BB,9.740900755,0.5882352941176471,False
REC IM Equity,IT0003828271,Recordati Industria Chimica e Farmaceutica SpA,Health Care,0.00103948,104.562578,48.83,2023-12-29,REC IM,REC IM,REC IM,REC IM,8.232233379,0.7142857142857143,False
GFC FP Equity,FR0010040865,Gecina SA,Real Estate,0.00103051,45.973915,110.1,2023-12-29,GFC FP,GFC FP,GFC FP,GFC FP,11.95850405,0.7142857142857143,False
WDP BB Equity,BE0974349814,Warehouses De Pauw CVA,Real Estate,0.00101857,175.547047,28.5,2023-12-29,WDP BB,WDP BB,WDP BB,WDP BB,9.87912468,1.0,False
KESKOB FH Equity,FI0009000202,Kesko Oyj,Consumer Staples,0.00099675,273.13098,17.925,2023-12-29,KESKOB FH,KESKOB FH,KESKOB FH,KESKOB FH,14.15601995,0.058823529411764705,True
LHA GY Equity,DE0008232125,Deutsche Lufthansa AG,Industrials,0.00098032,598.309174,8.048,2023-12-29,LHA GY,LHA GY,LHA GR,LHA GR,9.114428088,0.8947368421052632,False
ZAL GY Equity,DE000ZAL1111,Zalando SE,Consumer Discretionary,0.00097905,224.194335,21.45,2023-12-29,ZAL GY,ZAL GY,ZAL GR,ZAL GR,11.12447904,0.4583333333333333,False
GRF SQ Equity,ES0171996087,Grifols SA,Health Care,0.00093856,298.290859,15.455,2023-12-29,GRF SQ,GRF SQ,GRF SM,GRF SM,19.57778878,0.047619047619047616,True
NEM GY Equity,DE0006452907,Nemetschek SE,Information Technology,0.00092271,57.75,78.48,2023-12-29,NEM GY,NEM GY,NEM GR,NEM GR,10.155623,0.9090909090909091,False
DHER GY Equity,DE000A2E4K43,Delivery Hero SE,Consumer Discretionary,0.00089579,175.929323,25.01,2023-12-29,DHER GY,DHER GY,DHER GR,DHER GR,8.495688018,0.875,False
NEXI IM Equity,IT0005366767,Nexi SpA,Financials,0.00089043,590.557737,7.406,2023-12-29,NEXI IM,NEXI IM,NEXI IM,NEXI IM,9.544333761,0.8604651162790697,False
EVK GY Equity,DE000EVNK013,Evonik Industries AG,Materials,0.00087757,233.0,18.5,2023-12-29,EVK GY,EVK GY,EVK GR,EVK GR,12.33999328,0.058823529411764705,True
KBX GY Equity,DE000KBX1006,Knorr-Bremse AG,Industrials,0.00086838,72.54,58.8,2023-12-29,KBX GY,KBX GY,KBX GR,KBX GR,12.39505928,0.23684210526315788,True
ORNBV FH Equity,FI0009014377,Orion Oyj,Health Care,0.00086102,107.695896,39.27,2023-12-29,ORNBV FH,ORNBV FH,ORNBV FH,ORNBV FH,8.068464416,0.7619047619047619,False
TLX GY Equity,DE000TLX1005,Talanx AG,Financials,0.0008497,64.557248,64.65,2023-12-29,TLX GY,TLX GY,TLX GR,TLX GR,12.17599368,0.3023255813953488,False
BOL FP Equity,FR0000039299,Bollore SE,Communication Services,0.00084942,737.793594,5.655,2023-12-29,BOL FP,BOL FP,BOL FP,BOL FP,6.304585248,1.0,False
BIM FP Equity,FR0013280286,BioMerieux,Health Care,0.00084846,41.426427,100.6,2023-12-29,BIM FP,BIM FP,BIM FP,BIM FP,9.42846373,0.5714285714285714,False
IPN FP Equity,FR0010259150,Ipsen SA,Health Care,0.00082853,37.716537,107.9,2023-12-29,IPN FP,IPN FP,IPN FP,IPN FP,9.504445403,0.5238095238095238,False
ADP FP Equity,FR0010340141,Aeroports de Paris SA,Industrials,0.0008264399999999,34.636211,117.2,2023-12-29,ADP FP,ADP FP,ADP FP,ADP FP,11.42913194,0.3684210526315789,False
AFX GY Equity,DE0005313704,Carl Zeiss Meditec AG,Health Care,0.0008099,40.248257,98.84,2023-12-29,AFX GY,AFX GY,AFX GR,AFX GR,7.237985025,0.8571428571428571,False
AMP IM Equity,IT0004056880,Amplifon SpA,Health Care,0.00079446,124.513741,31.34,2023-12-29,AMP IM,AMP IM,AMP IM,AMP IM,8.942220748,0.6190476190476191,False
INW IM Equity,IT0005090300,Infrastrutture Wireless Italiane SpA,Communication Services,0.0007834099999999,336.07,11.45,2023-12-29,INW IM,INW IM,INW IM,INW IM,9.372408143,0.8333333333333334,False
DIE BB Equity,BE0974259880,D'ieteren Group,Consumer Discretionary,0.0007737299999999,21.4836,176.9,2023-12-29,DIE BB,DIE BB,DIE BB,DIE BB,8.93891889,0.7916666666666666,False
ENG SQ Equity,ES0130960018,Enagas SA,Utilities,0.0007735,248.89057,15.265,2023-12-29,ENG SQ,ENG SQ,ENG SM,ENG SM,13.3182052,0.05263157894736842,True
AMUN FP Equity,FR0004125920,Amundi SA,Financials,0.0007699499999999,61.39429,61.6,2023-12-29,AMUN FP,AMUN FP,AMUN FP,AMUN FP,11.91909124,0.3488372093023256,False
WLN FP Equity,FR0011981968,Worldline SA/France,Financials,0.0007672099999999,240.486413,15.67,2023-12-29,WLN FP,WLN FP,WLN FP,WLN FP,12.87016376,0.16279069767441862,True
BC8 GY Equity,DE0005158703,Bechtle AG,Information Technology,0.00075683,81.9,45.39,2023-12-29,BC8 GY,BC8 GY,BC8 GR,BC8 GR,7.20079883,1.0,False
AM FP Equity,FR0014004L86,Dassault Aviation SA,Industrials,0.00073698,20.200592,179.2,2023-12-29,AM FP,AM FP,AM FP,AM FP,7.462506813,0.9736842105263158,False
RAA GY Equity,DE0007010803,Rational AG,Industrials,0.00072864,5.1165,699.5,2023-12-29,RAA GY,RAA GY,RAA GR,RAA GR,5.820319521,1.0,False
ALO FP Equity,FR0010220475,Alstom SA,Industrials,0.0007147,288.218301,12.18,2023-12-29,ALO FP,ALO FP,ALO FP,ALO FP,10.41342031,0.5789473684210527,False
VOW GY Equity,DE0007664005,Volkswagen AG,Consumer Discretionary,0.00071161,29.508982,118.45,2023-12-29,VOW GY,VOW GY,VOW GR,VOW GR,7.259031128,1.0,False
SOF BB Equity,BE0003717312,Sofina SA,Financials,0.0007072599999999,15.4125,225.4,2023-12-29,SOF BB,SOF BB,SOF BB,SOF BB,9.756940028,0.813953488372093,False
FDJU FP Equity,FR0013451333,FDJ UNITED,Consumer Discretionary,0.00070235,105.05,32.84,2023-12-29,FDJU FP,FDJU FP,FDJU FP,FDJU FP,12.4999663,0.2916666666666667,True
NTGY SQ Equity,ES0116870314,Naturgy Energy Group SA,Utilities,0.00069288,126.049794,27.0,2023-12-29,NTGY SQ,NTGY SQ,NTGY SM,NTGY SM,13.01690176,0.2631578947368421,True
LOTB BB Equity,BE0003604155,Lotus Bakeries NV,Consumer Staples,0.00068363,0.408007,8230.0,2023-12-29,LOTB BB,LOTB BB,LOTB BB,LOTB BB,8.679165692,0.9411764705882353,False
ELI BB Equity,BE0003822393,Elia Group SA/NV,Utilities,0.0006783599999999,29.408729,113.3,2023-12-29,ELI BB,ELI BB,ELI BB,ELI BB,9.224373932,1.0,False
VOE AV Equity,AT0000937503,voestalpine AG,Materials,0.00067481,116.056956,28.56,2023-12-29,VOE AV,VOE AV,VOE AV,VOE AV,8.188878793,0.9411764705882353,False
ANA SQ Equity,ES0125220311,Acciona SA,Utilities,0.00066992,24.685494,133.3,2023-12-29,ANA SQ,ANA SQ,ANA SM,ANA SM,11.07266166,0.5789473684210527,False
RF FP Equity,FR0000121121,Eurazeo SE,Financials,0.00063739,43.573491,71.85,2023-12-29,RF FP,RF FP,RF FP,RF FP,13.51411056,0.046511627906976744,True
TIT IM Equity,IT0003497168,Telecom Italia SpA/Milano,Communication Services,0.00059681,9964.153222,0.2942,2023-12-29,TIT IM,TIT IM,TIT IM,TIT IM,10.32216373,0.5833333333333334,False
SK FP Equity,FR0000121709,SEB SA,Consumer Discretionary,0.00057288,24.901997,113.0,2023-12-29,SK FP,SK FP,SK FP,SK FP,11.11972874,0.5,False
OCI NA Equity,NL0010558797,OCI NV,Materials,0.00056359,105.498824,26.24,2023-12-29,OCI NA,OCI NA,OCI NA,OCI NA,9.893774585,0.5294117647058824,False
RCO FP Equity,FR0000130395,Remy Cointreau SA,Consumer Staples,0.00053983,23.057034,115.0,2023-12-29,RCO FP,RCO FP,RCO FP,RCO FP,8.802908383,0.8235294117647058,False
COV FP Equity,FR0000064578,Covivio SA/France,Real Estate,0.00050052,50.503195,48.68,2023-12-29,COV FP,COV FP,COV FP,COV FP,15.66419286,0.14285714285714285,True
JDEP NA Equity,NL0014332678,JDE Peet's NV,Consumer Staples,0.00048349,97.489171,24.36,2023-12-29,JDEP NA,JDEP NA,JDEP NA,JDEP NA,12.06872245,0.23529411764705882,True
HFG GY Equity,DE000A161408,HelloFresh SE,Consumer Staples,0.00045291,155.461199,14.31,2023-12-29,HFG GY,HFG GY,HFG GR,HFG GR,9.394409005,0.7058823529411765,False
DIA IM Equity,IT0003492391,DiaSorin SpA,Health Care,0.00042482,22.379303,93.24,2023-12-29,DIA IM,DIA IM,DIA IM,DIA IM,6.857291375,0.9047619047619048,False
WCH GY Equity,DE000WCH8881,Wacker Chemie AG,Materials,0.00042476,18.25341,114.3,2023-12-29,WCH GY,WCH GY,WCH GR,WCH GR,10.01816281,0.47058823529411764,False
ANE SQ Equity,ES0105563003,Corp ACCIONA Energias Renovables SA,Utilities,0.0003764499999999,65.850118,28.08,2023-12-29,ANE SQ,ANE SQ,ANE SM,ANE SM,13.12654605,0.15789473684210525,True
ASML NA Equity,NL0010273215,ASML Holding NV,Information Technology,0.0675813099999999,403.138042,892.2,2024-03-31,ASML NA,ASML NA,ASML NA,ASML NA,13.34239494,0.2727272727272727,True
MC FP Equity,FR0000121014,LVMH Moet Hennessy Louis Vuitton SE,Consumer Discretionary,0.04325424,276.12662,833.7,2024-03-31,MC FP,MC FP,MC FP,MC FP,15.49269548,0.08333333333333333,True
SAP GY Equity,DE0007164600,SAP SE,Information Technology,0.03540684,1044.228597,180.46,2024-03-31,SAP GY,SAP GY,SAP GR,SAP GR,12.13920004,0.45454545454545453,False
TTE FP Equity,FR0000120271,TotalEnergies SE,Energy,0.02589073,2171.026652,63.47,2024-03-31,TTE FP,TTE FP,TTE FP,TTE FP,9.8405233,0.8571428571428571,False
SIE GY Equity,DE0007236101,Siemens AG,Industrials,0.02526965,760.0,176.96,2024-03-31,SIE GY,SIE GY,SIE GR,SIE GR,12.2903563,0.3076923076923077,False
SU FP Equity,FR0000121972,Schneider Electric SE,Industrials,0.0214367699999999,544.19409,209.65,2024-03-31,SU FP,SU FP,SU FP,SU FP,14.55448734,0.05128205128205128,True
ALV GY Equity,DE0008404005,Allianz SE,Financials,0.02044643,391.718983,277.8,2024-03-31,ALV GY,ALV GY,ALV GR,ALV GR,12.51524897,0.2558139534883721,True
OR FP Equity,FR0000120321,L'Oreal SA,Consumer Staples,0.01983226,240.626464,438.65,2024-03-31,OR FP,OR FP,OR FP,OR FP,11.13145546,0.5625,False
SAN FP Equity,FR0000120578,Sanofi SA,Health Care,0.0194547,1138.317791,90.96,2024-03-31,SAN FP,SAN FP,SAN FP,SAN FP,12.96085788,0.3333333333333333,False
AIR FP Equity,NL0000235190,Airbus SE,Industrials,0.01901673,592.844576,170.72,2024-03-31,AIR FP,AIR FP,AIR FP,AIR FP,11.56071915,0.358974358974359,False
AI FP Equity,FR0000120073,Air Liquide SA,Materials,0.01900497,524.516778,192.84,2024-03-31,AI FP,AI FP,AI FP,AI FP,9.466211463,0.6875,False
RMS FP Equity,FR0000052292,Hermes International SCA,Consumer Discretionary,0.01407942,31.670824,2366.0,2024-03-31,RMS FP,RMS FP,RMS FP,RMS FP,15.49269548,0.125,True
SAN SQ Equity,ES0113900J37,Banco Santander SA,Financials,0.01374937,16184.146059,4.5215,2024-03-31,SAN SQ,SAN SQ,SAN SM,SAN SM,10.85115598,0.6744186046511628,False
DTE GY Equity,DE0005557508,Deutsche Telekom AG,Communication Services,0.01370246,3241.198087,22.5,2024-03-31,DTE GY,DTE GY,DTE GR,DTE GR,10.69840454,0.4166666666666667,False
SAF FP Equity,FR0000073272,Safran SA,Industrials,0.01349013,341.808433,210.05,2024-03-31,SAF FP,SAF FP,SAF FP,SAF FP,10.39231276,0.6153846153846154,False
IBE SQ Equity,ES0144580Y14,Iberdrola SA,Utilities,0.0132544,6136.777274,11.495,2024-03-31,IBE SQ,IBE SQ,IBE SM,IBE SM,10.53379258,0.8235294117647058,False
BNP FP Equity,FR0000131104,BNP Paribas SA,Financials,0.01277965,1032.729668,65.86,2024-03-31,BNP FP,BNP FP,BNP FP,BNP FP,11.50298566,0.5116279069767442,False
BBVA SQ Equity,ES0113211835,Banco Bilbao Vizcaya Argentaria SA,Financials,0.01210987,5837.94038,11.04,2024-03-31,BBVA SQ,BBVA SQ,BBVA SM,BBVA SM,11.26126374,0.5813953488372093,False
CS FP Equity,FR0000120628,AXA SA,Financials,0.01188034,1816.151045,34.815,2024-03-31,CS FP,CS FP,CS FP,CS FP,10.68963652,0.7209302325581395,False
EL FP Equity,FR0000121667,EssilorLuxottica SA,Health Care,0.01162303,294.992048,209.7,2024-03-31,EL FP,EL FP,EL FP,EL FP,7.894426275,0.8095238095238095,False
MUV2 GY Equity,DE0008430026,Muenchener Rueckversicherungs-Gesellschaft AG in Muenchen,Financials,0.01159761,136.46815,452.3,2024-03-31,MUV2 GY,MUV2 GY,MUV2 GR,MUV2 GR,11.56922221,0.4883720930232558,False
DG FP Equity,FR0000125486,Vinci SA,Industrials,0.01117251,500.69135,118.76,2024-03-31,DG FP,DG FP,DG FP,DG FP,10.48962162,0.5641025641025641,False
MBG GY Equity,DE0007100000,Mercedes-Benz Group AG,Consumer Discretionary,0.0111276899999999,802.378085,73.81,2024-03-31,MBG GY,MBG GY,MBG GR,MBG GR,12.0088377,0.3333333333333333,False
UCG IM Equity,IT0005239360,UniCredit SpA,Financials,0.01018588,1541.181221,35.175,2024-03-31,UCG IM,UCG IM,UCG IM,UCG IM,12.70861171,0.20930232558139536,True
ITX SQ Equity,ES0148396007,Industria de Diseno Textil SA,Consumer Discretionary,0.00956543,1090.8275,46.67,2024-03-31,ITX SQ,ITX SQ,ITX SM,ITX SM,13.05574169,0.20833333333333334,True
